744,0
87939,0.349333
47655,0.451243
28019,0.657839
29842,0.720595
24105,0.722174
53248,0.730769
112994,0.770306
84247,0.777903
24033,0.809554
112994,0.815619
12456,0.822094
36864,0.833333
8192,0.875
36864,0.888889
12456,0.904303
77824,0.907895
82752,0.928074
24115,0.93419
77824,0.960526
14808,0.968125
16812,0.974542
24115,0.976654
53248,0.980769
8192,1
8192,1
8192,1
8192,1
8192,1
16001,1.02394
8192,1.125
9834,1.14541
77824,1.18421
82752,1.18794
55507,1.21758
12463,1.23245
12268,1.33551
9834,1.35367
12268,1.41898
9834,1.4578
8411,1.46094
8192,1.5
4096,1.5
8192,1.5
5806,1.58732
10203,1.6058
8192,1.625
8411,1.70443
5806,1.76369
5806,1.76369
7391,1.80111
3928,1.82485
10062,1.83184
10062,1.83184
10062,1.83184
546103,1.83948
10008,1.84173
8411,1.94793
8411,1.94793
8411,1.94793
8411,1.94793
4096,2
10162,2.01535
10062,2.03538
5912,2.07848
3928,2.08554
7343,2.09179
5806,2.11643
3275,2.1887
4095,2.25055
7276,2.25179
8571,2.26998
3840,2.4
3840,2.4
3396,2.41225
5911,2.42531
11673,2.45627
3649,2.52562
3649,2.52562
6354,2.57853
3396,2.71378
4147,2.71618
4123,2.73199
2995,2.73523
3275,2.81405
8192,2.875
12456,2.87733
4254,2.88858
4147,2.96311
4123,2.98035
3679,3.0617
4254,3.12929
3090,3.31392
8029,3.31598
12636,3.32257
3638,3.37768
2995,3.41903
3583,3.42953
2017,3.55379
3679,3.61837
832,3.69231
2995,3.76093
2995,3.76093
12076,3.81583
2145,3.81911
10062,3.86722
2306,3.99653
220871142,4.03768
2017,4.06148
1246,4.10915
1246,4.10915
3183,4.18222
5806,4.23286
2139,4.30856
6163,4.31997
3708,4.41855
2072,4.44788
2649,4.63873
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
832,4.92308
1246,4.93098
1246,4.93098
1246,4.93098
1246,4.93098
2072,4.94208
1814,5.08049
2145,5.25128
2067,5.44944
3443,5.65089
1246,5.75281
1246,5.75281
1246,5.75281
1246,5.75281
1246,5.75281
2290,5.8131
3443,5.9483
1191,6.01847
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
832,6.15385
